order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name,users.user_id,users.name,users.city,users.membership,restaurants (3).restaurant_id,restaurants (3). restaurant_name,restaurants (3). cuisine,restaurants (3). rating,RatingRange
4230,2786,413,05-Sep-23,147.21,Sai Curry House Punjabi,2786,User_2786,Bangalore,Regular,413, Restaurant_413, Italian,3.3,3.0-3.5
4288,2068,216,29-Mar-23,353.2,Classic Delights Non-Veg,2068,User_2068,Bangalore,Regular,216, Restaurant_216, Italian,3.1,3.0-3.5
4296,418,56,07-May-23,290.24,Sri Delights Pure Veg,418,User_418,Bangalore,Regular,56, Restaurant_56, Italian,3.2,3.0-3.5
4320,1986,438,09-Oct-23,831.84,Grand Biryani Pure Veg,1986,User_1986,Bangalore,Regular,438, Restaurant_438, Italian,3.2,3.0-3.5
4394,905,162,08-Dec-23,1179.97,New Foods Multicuisine,905,User_905,Bangalore,Regular,162, Restaurant_162, Italian,3.3,3.0-3.5
4458,1835,276,02-Jun-23,427,Sri Kitchen Chinese,1835,User_1835,Bangalore,Regular,276, Restaurant_276, Italian,3.4,3.0-3.5
4464,2753,227,05-Aug-23,831.47,Udupi Curry House Chinese,2753,User_2753,Bangalore,Regular,227, Restaurant_227, Italian,3.5,3.0-3.5
4543,1989,462,19-Jul-23,871.14,Grand Curry House Family Restaurant,1989,User_1989,Bangalore,Regular,462, Restaurant_462, Italian,3.1,3.0-3.5
4643,1017,147,08-Dec-23,1477.31,Amma Cafe South Indian,1017,User_1017,Bangalore,Regular,147, Restaurant_147, Italian,3.2,3.0-3.5
4910,2087,348,01-Oct-23,138.21,Royal Restaurant Andhra,2087,User_2087,Bangalore,Regular,348, Restaurant_348, Italian,3,3.0-3.5
5025,297,433,29-Oct-23,769.38,Sai Mess Multicuisine,297,User_297,Bangalore,Regular,433, Restaurant_433, Italian,3.2,3.0-3.5
5115,2559,276,07-Jun-23,846.31,Sri Kitchen Chinese,2559,User_2559,Bangalore,Regular,276, Restaurant_276, Italian,3.4,3.0-3.5
5132,1542,7,15-Oct-23,1290.39,Ruchi Biryani Punjabi,1542,User_1542,Bangalore,Regular,7, Restaurant_7, Italian,3.2,3.0-3.5
5167,1094,489,04-Feb-23,965.34,Swagath Foods Punjabi,1094,User_1094,Bangalore,Regular,489, Restaurant_489, Italian,3,3.0-3.5
5234,1022,164,10-Jan-23,773.56,Udupi Mess Family Restaurant,1022,User_1022,Bangalore,Regular,164, Restaurant_164, Italian,3.5,3.0-3.5
5238,2023,199,22-Mar-23,943.36,Sri Eatery Chinese,2023,User_2023,Bangalore,Regular,199, Restaurant_199, Italian,3.4,3.0-3.5
5643,987,435,14-Jun-23,824.5,Classic Delights North Indian,987,User_987,Bangalore,Regular,435, Restaurant_435, Italian,3.1,3.0-3.5
5704,32,348,26-Jan-23,878.48,Royal Restaurant Andhra,32,User_32,Bangalore,Regular,348, Restaurant_348, Italian,3,3.0-3.5
5775,1532,51,04-Jun-23,174.18,Sri Eatery South Indian,1532,User_1532,Bangalore,Regular,51, Restaurant_51, Italian,3,3.0-3.5
5794,1032,9,30-May-23,247.71,Classic Mess Family Restaurant,1032,User_1032,Bangalore,Regular,9, Restaurant_9, Italian,3.1,3.0-3.5
5798,1932,145,31-Dec-23,742.69,Amma Restaurant South Indian,1932,User_1932,Bangalore,Regular,145, Restaurant_145, Italian,3.1,3.0-3.5
5849,2106,293,02-Mar-23,952.44,Royal Eatery South Indian,2106,User_2106,Bangalore,Regular,293, Restaurant_293, Italian,3,3.0-3.5
5886,2726,438,31-Jul-23,1363.97,Grand Biryani Pure Veg,2726,User_2726,Bangalore,Regular,438, Restaurant_438, Italian,3.2,3.0-3.5
5891,2613,32,13-Mar-23,146.04,Udupi Eatery North Indian,2613,User_2613,Bangalore,Regular,32, Restaurant_32, Italian,3.2,3.0-3.5
5894,1099,435,10-Nov-23,1283.7,Classic Delights North Indian,1099,User_1099,Bangalore,Regular,435, Restaurant_435, Italian,3.1,3.0-3.5
5900,2479,489,04-Apr-23,1399.64,Swagath Foods Punjabi,2479,User_2479,Bangalore,Regular,489, Restaurant_489, Italian,3,3.0-3.5
6008,307,469,23-Feb-23,1015.22,Annapurna Foods Family Restaurant,307,User_307,Bangalore,Regular,469, Restaurant_469, Italian,3.3,3.0-3.5
6019,1619,145,28-Dec-23,176.46,Amma Restaurant South Indian,1619,User_1619,Bangalore,Regular,145, Restaurant_145, Italian,3.1,3.0-3.5
6199,1497,29,20-Jan-23,969.38,Spice Kitchen Pure Veg,1497,User_1497,Bangalore,Regular,29, Restaurant_29, Italian,3,3.0-3.5
6445,2498,438,30-Sep-23,1461.2,Grand Biryani Pure Veg,2498,User_2498,Bangalore,Regular,438, Restaurant_438, Italian,3.2,3.0-3.5
6621,705,276,18-Jul-23,867.06,Sri Kitchen Chinese,705,User_705,Bangalore,Regular,276, Restaurant_276, Italian,3.4,3.0-3.5
6900,387,51,02-Aug-23,1156.41,Sri Eatery South Indian,387,User_387,Bangalore,Regular,51, Restaurant_51, Italian,3,3.0-3.5
6983,1885,216,21-Jan-23,432.81,Classic Delights Non-Veg,1885,User_1885,Bangalore,Regular,216, Restaurant_216, Italian,3.1,3.0-3.5
7086,732,140,16-May-23,638.15,Royal Tiffins Punjabi,732,User_732,Bangalore,Regular,140, Restaurant_140, Italian,3.3,3.0-3.5
7093,998,9,28-Oct-23,291.51,Classic Mess Family Restaurant,998,User_998,Bangalore,Regular,9, Restaurant_9, Italian,3.1,3.0-3.5
7165,2655,462,18-Feb-23,1367.26,Grand Curry House Family Restaurant,2655,User_2655,Bangalore,Regular,462, Restaurant_462, Italian,3.1,3.0-3.5
7219,1228,199,28-Aug-23,109.97,Sri Eatery Chinese,1228,User_1228,Bangalore,Regular,199, Restaurant_199, Italian,3.4,3.0-3.5
7320,987,29,25-Sep-23,779.04,Spice Kitchen Pure Veg,987,User_987,Bangalore,Regular,29, Restaurant_29, Italian,3,3.0-3.5
7326,1022,199,19-Jul-23,1026,Sri Eatery Chinese,1022,User_1022,Bangalore,Regular,199, Restaurant_199, Italian,3.4,3.0-3.5
7374,1022,256,04-May-23,1464.14,Sri Curry House Andhra,1022,User_1022,Bangalore,Regular,256, Restaurant_256, Italian,3.1,3.0-3.5
7540,2073,293,16-Mar-23,835.74,Royal Eatery South Indian,2073,User_2073,Bangalore,Regular,293, Restaurant_293, Italian,3,3.0-3.5
7594,2205,207,23-Oct-23,1232.16,Grand Cafe Andhra,2205,User_2205,Bangalore,Regular,207, Restaurant_207, Italian,3.3,3.0-3.5
7707,1225,216,25-Feb-23,283.72,Classic Delights Non-Veg,1225,User_1225,Bangalore,Regular,216, Restaurant_216, Italian,3.1,3.0-3.5
7792,2479,32,10-Jul-23,1404.36,Udupi Eatery North Indian,2479,User_2479,Bangalore,Regular,32, Restaurant_32, Italian,3.2,3.0-3.5
7867,214,51,15-Sep-23,537.2,Sri Eatery South Indian,214,User_214,Bangalore,Regular,51, Restaurant_51, Italian,3,3.0-3.5
8121,1381,32,06-Nov-23,151.99,Udupi Eatery North Indian,1381,User_1381,Bangalore,Regular,32, Restaurant_32, Italian,3.2,3.0-3.5
8156,1556,369,29-Jul-23,1452.1,Amma Foods Chinese,1556,User_1556,Bangalore,Regular,369, Restaurant_369, Italian,3,3.0-3.5
8173,1847,7,02-Jan-23,1133.53,Ruchi Biryani Punjabi,1847,User_1847,Bangalore,Regular,7, Restaurant_7, Italian,3.2,3.0-3.5
8183,1660,438,31-Mar-23,1264.08,Grand Biryani Pure Veg,1660,User_1660,Bangalore,Regular,438, Restaurant_438, Italian,3.2,3.0-3.5
8185,833,227,09-Sep-23,135.88,Udupi Curry House Chinese,833,User_833,Bangalore,Regular,227, Restaurant_227, Italian,3.5,3.0-3.5
8196,934,216,16-Dec-23,1399.45,Classic Delights Non-Veg,934,User_934,Bangalore,Regular,216, Restaurant_216, Italian,3.1,3.0-3.5
8247,1547,467,29-May-23,1439.12,Sai Biryani South Indian,1547,User_1547,Bangalore,Regular,467, Restaurant_467, Italian,3.3,3.0-3.5
8370,1382,216,28-Mar-23,936.82,Classic Delights Non-Veg,1382,User_1382,Bangalore,Regular,216, Restaurant_216, Italian,3.1,3.0-3.5
8417,208,469,28-Jan-23,1169.35,Annapurna Foods Family Restaurant,208,User_208,Bangalore,Regular,469, Restaurant_469, Italian,3.3,3.0-3.5
8470,1123,9,29-Apr-23,1302.89,Classic Mess Family Restaurant,1123,User_1123,Bangalore,Regular,9, Restaurant_9, Italian,3.1,3.0-3.5
8491,1228,227,16-Jan-23,945.3,Udupi Curry House Chinese,1228,User_1228,Bangalore,Regular,227, Restaurant_227, Italian,3.5,3.0-3.5
8547,2763,223,17-Apr-23,755.52,Amma Eatery Punjabi,2763,User_2763,Bangalore,Regular,223, Restaurant_223, Italian,3.4,3.0-3.5
8596,1838,140,14-Dec-23,785.89,Royal Tiffins Punjabi,1838,User_1838,Bangalore,Regular,140, Restaurant_140, Italian,3.3,3.0-3.5
8612,2899,140,02-Mar-23,557.57,Royal Tiffins Punjabi,2899,User_2899,Bangalore,Regular,140, Restaurant_140, Italian,3.3,3.0-3.5
8637,1066,464,03-Sep-23,460.52,Ruchi Cafe Multicuisine,1066,User_1066,Bangalore,Regular,464, Restaurant_464, Italian,3.3,3.0-3.5
8834,2717,348,23-Jun-23,1175.09,Royal Restaurant Andhra,2717,User_2717,Bangalore,Regular,348, Restaurant_348, Italian,3,3.0-3.5
8836,1004,227,03-Oct-23,1474.37,Udupi Curry House Chinese,1004,User_1004,Bangalore,Regular,227, Restaurant_227, Italian,3.5,3.0-3.5
8844,1216,179,08-Oct-23,1255.97,Annapurna Foods Multicuisine,1216,User_1216,Bangalore,Regular,179, Restaurant_179, Italian,3.5,3.0-3.5
8907,1311,433,07-Jan-23,769.75,Sai Mess Multicuisine,1311,User_1311,Bangalore,Regular,433, Restaurant_433, Italian,3.2,3.0-3.5
8960,1697,433,25-May-23,122.14,Sai Mess Multicuisine,1697,User_1697,Bangalore,Regular,433, Restaurant_433, Italian,3.2,3.0-3.5
9035,1786,489,24-Apr-23,364.88,Swagath Foods Punjabi,1786,User_1786,Bangalore,Regular,489, Restaurant_489, Italian,3,3.0-3.5
9076,612,9,30-Apr-23,918.36,Classic Mess Family Restaurant,612,User_612,Bangalore,Regular,9, Restaurant_9, Italian,3.1,3.0-3.5
9132,2360,32,04-Apr-23,1127.9,Udupi Eatery North Indian,2360,User_2360,Bangalore,Regular,32, Restaurant_32, Italian,3.2,3.0-3.5
9147,944,36,26-Aug-23,378.24,Sai Dhaba South Indian,944,User_944,Bangalore,Regular,36, Restaurant_36, Italian,3.5,3.0-3.5
9309,389,348,27-Sep-23,340.73,Royal Restaurant Andhra,389,User_389,Bangalore,Regular,348, Restaurant_348, Italian,3,3.0-3.5
9319,1594,256,20-Sep-23,962.23,Sri Curry House Andhra,1594,User_1594,Bangalore,Regular,256, Restaurant_256, Italian,3.1,3.0-3.5
9323,1022,276,24-Nov-23,915.14,Sri Kitchen Chinese,1022,User_1022,Bangalore,Regular,276, Restaurant_276, Italian,3.4,3.0-3.5
9327,1504,227,17-Dec-23,938.05,Udupi Curry House Chinese,1504,User_1504,Bangalore,Regular,227, Restaurant_227, Italian,3.5,3.0-3.5
9494,42,227,18-Dec-23,929.44,Udupi Curry House Chinese,42,User_42,Bangalore,Regular,227, Restaurant_227, Italian,3.5,3.0-3.5
9507,2903,293,08-May-23,462.6,Royal Eatery South Indian,2903,User_2903,Bangalore,Regular,293, Restaurant_293, Italian,3,3.0-3.5
9540,1594,464,22-Aug-23,776.45,Ruchi Cafe Multicuisine,1594,User_1594,Bangalore,Regular,464, Restaurant_464, Italian,3.3,3.0-3.5
9561,2377,29,24-Oct-23,140.73,Spice Kitchen Pure Veg,2377,User_2377,Bangalore,Regular,29, Restaurant_29, Italian,3,3.0-3.5
9787,2615,256,15-Sep-23,519.02,Sri Curry House Andhra,2615,User_2615,Bangalore,Regular,256, Restaurant_256, Italian,3.1,3.0-3.5
9894,1056,469,02-Jun-23,703.06,Annapurna Foods Family Restaurant,1056,User_1056,Bangalore,Regular,469, Restaurant_469, Italian,3.3,3.0-3.5
38,2972,376,11-Jan-23,751.82,Amma Cafe Non-Veg,2972,User_2972,Bangalore,Regular,376, Restaurant_376, Indian,3.4,3.0-3.5
225,2992,47,28-Jul-23,491.77,Ruchi Cafe Punjabi,2992,User_2992,Bangalore,Regular,47, Restaurant_47, Indian,3.4,3.0-3.5
244,323,55,10-Jul-23,506.36,Darbar Restaurant Multicuisine,323,User_323,Bangalore,Regular,55, Restaurant_55, Indian,3.5,3.0-3.5
462,2930,55,05-Aug-23,833.46,Darbar Restaurant Multicuisine,2930,User_2930,Bangalore,Regular,55, Restaurant_55, Indian,3.5,3.0-3.5
2322,182,376,01-Jan-23,866.93,Amma Cafe Non-Veg,182,User_182,Bangalore,Regular,376, Restaurant_376, Indian,3.4,3.0-3.5
513,1337,212,22-Nov-23,1127.35,Sai Delights North Indian,1337,User_1337,Bangalore,Regular,212, Restaurant_212, Indian,3.2,3.0-3.5
226,2341,100,25-Mar-23,307.03,Spice Delights Family Restaurant,2341,User_2341,Bangalore,Regular,100, Restaurant_100, Indian,3.3,3.0-3.5
171,968,319,15-Jul-23,1102.1,Darbar Eatery Family Restaurant,968,User_968,Bangalore,Regular,319, Restaurant_319, Indian,3.1,3.0-3.5
390,2022,327,13-Feb-23,640.58,Royal Tiffins Chinese,2022,User_2022,Bangalore,Regular,327, Restaurant_327, Indian,3.2,3.0-3.5
855,2170,195,18-Apr-23,1053.78,Taste of Delights Multicuisine,2170,User_2170,Bangalore,Regular,195, Restaurant_195, Indian,3.4,3.0-3.5
2611,998,319,17-Jul-23,349.56,Darbar Eatery Family Restaurant,998,User_998,Bangalore,Regular,319, Restaurant_319, Indian,3.1,3.0-3.5
2193,921,278,04-Jun-23,741.56,Swagath Mess Non-Veg,921,User_921,Bangalore,Regular,278, Restaurant_278, Indian,3.5,3.0-3.5
694,2343,391,21-Oct-23,381.7,Sri Biryani Family Restaurant,2343,User_2343,Bangalore,Regular,391, Restaurant_391, Indian,3.3,3.0-3.5
2678,886,47,10-Jan-23,898.65,Ruchi Cafe Punjabi,886,User_886,Bangalore,Regular,47, Restaurant_47, Indian,3.4,3.0-3.5
737,1956,226,30-Jan-23,722.36,Darbar Curry House Andhra,1956,User_1956,Bangalore,Regular,226, Restaurant_226, Indian,3.2,3.0-3.5
823,2147,415,06-Feb-23,1159.87,Ruchi Dhaba Pure Veg,2147,User_2147,Bangalore,Regular,415, Restaurant_415, Indian,3.2,3.0-3.5
2950,2123,258,11-Nov-23,1248.55,Spice Curry House Chinese,2123,User_2123,Bangalore,Regular,258, Restaurant_258, Indian,3,3.0-3.5
1819,1492,47,11-Jul-23,1497.8,Ruchi Cafe Punjabi,1492,User_1492,Bangalore,Regular,47, Restaurant_47, Indian,3.4,3.0-3.5
1176,2498,258,18-Oct-23,199.77,Spice Curry House Chinese,2498,User_2498,Bangalore,Regular,258, Restaurant_258, Indian,3,3.0-3.5
2793,1225,278,11-Feb-23,1096.45,Swagath Mess Non-Veg,1225,User_1225,Bangalore,Regular,278, Restaurant_278, Indian,3.5,3.0-3.5
1301,1482,319,02-Feb-23,445.18,Darbar Eatery Family Restaurant,1482,User_1482,Bangalore,Regular,319, Restaurant_319, Indian,3.1,3.0-3.5
2815,1302,471,05-Mar-23,826.47,Swagath Tiffins Punjabi,1302,User_1302,Bangalore,Regular,471, Restaurant_471, Indian,3,3.0-3.5
2845,1336,21,01-Aug-23,570.67,Grand Biryani Family Restaurant,1336,User_1336,Bangalore,Regular,21, Restaurant_21, Indian,3.5,3.0-3.5
2069,1458,47,30-Apr-23,1064.58,Ruchi Cafe Punjabi,1458,User_1458,Bangalore,Regular,47, Restaurant_47, Indian,3.4,3.0-3.5
2782,2087,471,11-Feb-23,996.37,Swagath Tiffins Punjabi,2087,User_2087,Bangalore,Regular,471, Restaurant_471, Indian,3,3.0-3.5
2790,2983,327,29-Oct-23,825.56,Royal Tiffins Chinese,2983,User_2983,Bangalore,Regular,327, Restaurant_327, Indian,3.2,3.0-3.5
3013,418,398,03-Aug-23,474.51,Royal Tiffins Pure Veg,418,User_418,Bangalore,Regular,398, Restaurant_398, Indian,3,3.0-3.5
3072,1540,383,08-Dec-23,981.63,Amma Biryani North Indian,1540,User_1540,Bangalore,Regular,383, Restaurant_383, Indian,3.1,3.0-3.5
3219,1864,496,27-May-23,1224.82,Swagath Eatery Multicuisine,1864,User_1864,Bangalore,Regular,496, Restaurant_496, Indian,3.1,3.0-3.5
3264,1887,415,05-Jun-23,973.43,Ruchi Dhaba Pure Veg,1887,User_1887,Bangalore,Regular,415, Restaurant_415, Indian,3.2,3.0-3.5
3284,389,100,11-Apr-23,1112.41,Spice Delights Family Restaurant,389,User_389,Bangalore,Regular,100, Restaurant_100, Indian,3.3,3.0-3.5
3307,1838,415,09-Jun-23,1355.73,Ruchi Dhaba Pure Veg,1838,User_1838,Bangalore,Regular,415, Restaurant_415, Indian,3.2,3.0-3.5
3354,1932,391,13-Nov-23,899.99,Sri Biryani Family Restaurant,1932,User_1932,Bangalore,Regular,391, Restaurant_391, Indian,3.3,3.0-3.5
3381,1622,415,22-Jun-23,890.42,Ruchi Dhaba Pure Veg,1622,User_1622,Bangalore,Regular,415, Restaurant_415, Indian,3.2,3.0-3.5
3399,1730,383,11-Jul-23,203.73,Amma Biryani North Indian,1730,User_1730,Bangalore,Regular,383, Restaurant_383, Indian,3.1,3.0-3.5
3408,2291,398,21-Dec-23,751,Royal Tiffins Pure Veg,2291,User_2291,Bangalore,Regular,398, Restaurant_398, Indian,3,3.0-3.5
3437,1689,327,19-Mar-23,1390.88,Royal Tiffins Chinese,1689,User_1689,Bangalore,Regular,327, Restaurant_327, Indian,3.2,3.0-3.5
3639,2051,437,26-Feb-23,1285.84,Swagath Tiffins Chinese,2051,User_2051,Bangalore,Regular,437, Restaurant_437, Indian,3.3,3.0-3.5
3684,1482,441,16-Dec-23,163.89,Darbar Curry House Family Restaurant,1482,User_1482,Bangalore,Regular,441, Restaurant_441, Indian,3.4,3.0-3.5
3749,1337,339,28-Sep-23,1180.78,Annapurna Eatery South Indian,1337,User_1337,Bangalore,Regular,339, Restaurant_339, Indian,3.1,3.0-3.5
3911,1426,100,27-Jun-23,1460.17,Spice Delights Family Restaurant,1426,User_1426,Bangalore,Regular,100, Restaurant_100, Indian,3.3,3.0-3.5
3941,1308,55,15-Mar-23,1329.35,Darbar Restaurant Multicuisine,1308,User_1308,Bangalore,Regular,55, Restaurant_55, Indian,3.5,3.0-3.5
4190,1504,496,15-Apr-23,766.26,Swagath Eatery Multicuisine,1504,User_1504,Bangalore,Regular,496, Restaurant_496, Indian,3.1,3.0-3.5
4225,1228,391,08-Sep-23,434.56,Sri Biryani Family Restaurant,1228,User_1228,Bangalore,Regular,391, Restaurant_391, Indian,3.3,3.0-3.5
4379,1032,100,28-Apr-23,596.85,Spice Delights Family Restaurant,1032,User_1032,Bangalore,Regular,100, Restaurant_100, Indian,3.3,3.0-3.5
4410,1164,21,08-Nov-23,1133.65,Grand Biryani Family Restaurant,1164,User_1164,Bangalore,Regular,21, Restaurant_21, Indian,3.5,3.0-3.5
4443,1870,496,18-Dec-23,814.98,Swagath Eatery Multicuisine,1870,User_1870,Bangalore,Regular,496, Restaurant_496, Indian,3.1,3.0-3.5
4732,1225,398,06-Feb-23,1272.43,Royal Tiffins Pure Veg,1225,User_1225,Bangalore,Regular,398, Restaurant_398, Indian,3,3.0-3.5
4743,2170,226,19-Nov-23,776.02,Darbar Curry House Andhra,2170,User_2170,Bangalore,Regular,226, Restaurant_226, Indian,3.2,3.0-3.5
5007,1607,496,05-Jun-23,994.01,Swagath Eatery Multicuisine,1607,User_1607,Bangalore,Regular,496, Restaurant_496, Indian,3.1,3.0-3.5
5049,1537,415,26-Aug-23,321.54,Ruchi Dhaba Pure Veg,1537,User_1537,Bangalore,Regular,415, Restaurant_415, Indian,3.2,3.0-3.5
5050,2028,78,04-Nov-23,742.85,Sri Kitchen Chinese,2028,User_2028,Bangalore,Regular,78, Restaurant_78, Indian,3.5,3.0-3.5
5290,1313,423,25-Jun-23,1082.07,Royal Tiffins Multicuisine,1313,User_1313,Bangalore,Regular,423, Restaurant_423, Indian,3.2,3.0-3.5
5330,732,195,25-Feb-23,1125.77,Taste of Delights Multicuisine,732,User_732,Bangalore,Regular,195, Restaurant_195, Indian,3.4,3.0-3.5
5348,2377,21,28-May-23,1350.28,Grand Biryani Family Restaurant,2377,User_2377,Bangalore,Regular,21, Restaurant_21, Indian,3.5,3.0-3.5
5396,678,471,22-Oct-23,1197.55,Swagath Tiffins Punjabi,678,User_678,Bangalore,Regular,471, Restaurant_471, Indian,3,3.0-3.5
5480,1970,21,31-Dec-23,438.31,Grand Biryani Family Restaurant,1970,User_1970,Bangalore,Regular,21, Restaurant_21, Indian,3.5,3.0-3.5
5567,1491,226,20-Oct-23,505.1,Darbar Curry House Andhra,1491,User_1491,Bangalore,Regular,226, Restaurant_226, Indian,3.2,3.0-3.5
5612,1989,212,05-Jun-23,1340.82,Sai Delights North Indian,1989,User_1989,Bangalore,Regular,212, Restaurant_212, Indian,3.2,3.0-3.5
5650,2189,195,08-Aug-23,880.27,Taste of Delights Multicuisine,2189,User_2189,Bangalore,Regular,195, Restaurant_195, Indian,3.4,3.0-3.5
5928,678,78,11-Aug-23,978.38,Sri Kitchen Chinese,678,User_678,Bangalore,Regular,78, Restaurant_78, Indian,3.5,3.0-3.5
6319,1032,383,13-Mar-23,387.18,Amma Biryani North Indian,1032,User_1032,Bangalore,Regular,383, Restaurant_383, Indian,3.1,3.0-3.5
6340,2998,78,09-Dec-23,1312.51,Sri Kitchen Chinese,2998,User_2998,Bangalore,Regular,78, Restaurant_78, Indian,3.5,3.0-3.5
6352,976,62,09-Oct-23,189.79,Spice Delights Andhra,976,User_976,Bangalore,Regular,62, Restaurant_62, Indian,3.1,3.0-3.5
6734,1660,383,04-Nov-23,584.6,Amma Biryani North Indian,1660,User_1660,Bangalore,Regular,383, Restaurant_383, Indian,3.1,3.0-3.5
6752,1898,383,03-Jan-23,664.49,Amma Biryani North Indian,1898,User_1898,Bangalore,Regular,383, Restaurant_383, Indian,3.1,3.0-3.5
6772,1385,319,11-Dec-23,341.84,Darbar Eatery Family Restaurant,1385,User_1385,Bangalore,Regular,319, Restaurant_319, Indian,3.1,3.0-3.5
6977,1636,471,03-Sep-23,1379.4,Swagath Tiffins Punjabi,1636,User_1636,Bangalore,Regular,471, Restaurant_471, Indian,3,3.0-3.5
7052,2343,437,12-Oct-23,744.78,Swagath Tiffins Chinese,2343,User_2343,Bangalore,Regular,437, Restaurant_437, Indian,3.3,3.0-3.5
7141,1767,55,01-Jul-23,897.85,Darbar Restaurant Multicuisine,1767,User_1767,Bangalore,Regular,55, Restaurant_55, Indian,3.5,3.0-3.5
7157,2899,437,10-Jul-23,742.57,Swagath Tiffins Chinese,2899,User_2899,Bangalore,Regular,437, Restaurant_437, Indian,3.3,3.0-3.5
7208,1973,226,19-Dec-23,585.29,Darbar Curry House Andhra,1973,User_1973,Bangalore,Regular,226, Restaurant_226, Indian,3.2,3.0-3.5
7232,2992,437,14-Jan-23,1483.02,Swagath Tiffins Chinese,2992,User_2992,Bangalore,Regular,437, Restaurant_437, Indian,3.3,3.0-3.5
7312,1787,78,05-Aug-23,978.93,Sri Kitchen Chinese,1787,User_1787,Bangalore,Regular,78, Restaurant_78, Indian,3.5,3.0-3.5
7321,1337,195,24-Feb-23,571.7,Taste of Delights Multicuisine,1337,User_1337,Bangalore,Regular,195, Restaurant_195, Indian,3.4,3.0-3.5
7858,1337,269,26-Dec-23,922.14,Udupi Mess Pure Veg,1337,User_1337,Bangalore,Regular,269, Restaurant_269, Indian,3.5,3.0-3.5
7929,730,437,12-Mar-23,188.64,Swagath Tiffins Chinese,730,User_730,Bangalore,Regular,437, Restaurant_437, Indian,3.3,3.0-3.5
7981,568,457,07-Aug-23,845.85,Sai Delights Multicuisine,568,User_568,Bangalore,Regular,457, Restaurant_457, Indian,3,3.0-3.5
7999,794,319,30-Sep-23,467.89,Darbar Eatery Family Restaurant,794,User_794,Bangalore,Regular,319, Restaurant_319, Indian,3.1,3.0-3.5
8074,1279,47,29-Mar-23,306.4,Ruchi Cafe Punjabi,1279,User_1279,Bangalore,Regular,47, Restaurant_47, Indian,3.4,3.0-3.5
8077,2658,78,23-Jun-23,1024.84,Sri Kitchen Chinese,2658,User_2658,Bangalore,Regular,78, Restaurant_78, Indian,3.5,3.0-3.5
8119,1660,100,21-Sep-23,1173.06,Spice Delights Family Restaurant,1660,User_1660,Bangalore,Regular,100, Restaurant_100, Indian,3.3,3.0-3.5
8216,2087,457,08-Oct-23,574.06,Sai Delights Multicuisine,2087,User_2087,Bangalore,Regular,457, Restaurant_457, Indian,3,3.0-3.5
8267,214,100,04-May-23,1480.35,Spice Delights Family Restaurant,214,User_214,Bangalore,Regular,100, Restaurant_100, Indian,3.3,3.0-3.5
8276,2929,226,12-Jul-23,947.18,Darbar Curry House Andhra,2929,User_2929,Bangalore,Regular,226, Restaurant_226, Indian,3.2,3.0-3.5
8375,1104,496,19-Feb-23,1136.58,Swagath Eatery Multicuisine,1104,User_1104,Bangalore,Regular,496, Restaurant_496, Indian,3.1,3.0-3.5
8614,1415,398,06-Jul-23,392.61,Royal Tiffins Pure Veg,1415,User_1415,Bangalore,Regular,398, Restaurant_398, Indian,3,3.0-3.5
8660,182,55,21-Mar-23,832.02,Darbar Restaurant Multicuisine,182,User_182,Bangalore,Regular,55, Restaurant_55, Indian,3.5,3.0-3.5
8814,1529,137,21-Sep-23,882.9,Swagath Delights Andhra,1529,User_1529,Bangalore,Regular,137, Restaurant_137, Indian,3.2,3.0-3.5
9040,672,441,07-Feb-23,788.75,Darbar Curry House Family Restaurant,672,User_672,Bangalore,Regular,441, Restaurant_441, Indian,3.4,3.0-3.5
